bodyID,Volume,3DHBSh,Aqua-Calc,Article 1987
1520,0.06423952,65.91,64.88,68.15
1523,0.0554668,56.91,56.02,59.51
1525,0.07137607,73.23,72.09,75.19
1530,0.09042462,92.78,91.33,93.95
1532,0.04988005,51.18,50.38,54.01
1535,0.08390748,86.09,84.75,87.53
1538,0.05854132,60.06,59.13,62.54
1540,0.06972351,71.54,70.42,73.56
1541,0.07051451,72.35,71.22,74.34
1544,0.07247119,74.36,73.2,76.26
1548,0.06203442,63.65,62.65,65.98
1549,0.05575737,57.21,56.31,59.8
1554,0.06052704,62.1,61.13,64.5
1556,0.052042,53.4,52.56,56.14
1557,0.07877957,80.83,79.57,82.48
1563,0.07086787,72.71,71.58,74.68
1565,0.06437435,66.05,65.02,68.29
1566,0.06477337,66.46,65.42,68.68
1573,0.05733684,58.83,57.91,61.35
1575,0.06536878,67.07,66.02,69.27
1576,0.06837782,70.16,69.06,72.23
1578,0.08684442,89.1,87.71,90.43
1591,0.07316403,75.07,73.9,76.95
1592,0.06398115,65.64,64.62,67.9
1603,0.11590742,118.92,117.07,119.06
1604,0.06428594,65.96,64.93,68.2
1605,0.05961541,61.17,60.21,63.6
1606,0.06080696,62.39,61.42,64.77
1607,0.05461242,56.03,55.16,58.67
1608,0.07530718,77.27,76.06,79.06
1615,0.06603279,67.75,66.69,69.92
1616,0.10375623,106.45,104.79,107.09
1617,0.07133464,73.19,72.05,75.14
1618,0.06414993,65.82,64.79,68.07
1619,0.06801524,69.78,68.7,71.87
1620,0.09714289,99.67,98.11,100.57
1622,0.07303915,74.94,73.77,76.82
1623,0.0676139,69.37,68.29,71.48
1625,0.06242136,64.04,63.05,66.36
1626,0.04836464,49.62,48.85,52.51
1627,0.08901976,91.33,89.91,92.57
1629,0.05992219,61.48,60.52,63.9
1630,0.0570114,58.49,57.58,61.03
1631,0.05482666,56.25,55.37,58.88
1634,0.06188261,63.49,62.5,65.83
1636,0.09248248,94.89,93.41,95.98
1638,0.15132594,155.26,152.84,153.95
1640,0.10016924,102.77,101.17,103.55
1644,0.0694,71.2,70.09,73.24
1646,0.05486881,56.3,55.42,58.92
1647,0.08168289,83.81,82.5,85.34
1648,0.06781389,69.58,68.49,71.68
1649,0.09602697,98.52,96.99,99.47
1652,0.05407584,55.48,54.62,58.14
1657,0.0640647,65.73,64.71,67.98
1658,0.06915603,70.95,69.85,73.0
1660,0.05699234,58.47,57.56,61.01
1661,0.05953872,61.09,60.13,63.52
1663,0.09010724,92.45,91.01,93.64
