bodyID,Volume,3DHBSh,Aqua-Calc,Article 1987
4369,0.07492489,76.87,75.67,78.68
4372,0.06855803,70.34,69.24,72.41
4373,0.06826658,70.04,68.95,72.12
4375,0.06070501,62.28,61.31,64.67
4378,0.06283154,64.47,63.46,66.77
4379,0.07483225,76.78,75.58,78.59
4380,0.06984796,71.66,70.55,73.68
4381,0.05427668,55.69,54.82,58.34
4383,0.07074372,72.58,71.45,74.56
4384,0.0903902,92.74,91.29,93.92
4385,0.08723735,89.51,88.11,90.81
4387,0.08040575,82.5,81.21,84.08
4389,0.0817139,83.84,82.53,85.37
4390,0.09252343,94.93,93.45,96.02
4396,0.07761012,79.63,78.39,81.33
4398,0.05919101,60.73,59.78,63.18
4400,0.0876264,89.9,88.5,91.2
4401,0.06865072,70.44,69.34,72.5
4402,0.06737208,69.12,68.05,71.24
4403,0.07987205,81.95,80.67,83.56
4405,0.08578876,88.02,86.65,89.38
4407,0.06929488,71.1,69.99,73.13
4408,0.09463222,97.09,95.58,98.1
4409,0.07043936,72.27,71.14,74.26
4411,0.07170941,73.57,72.43,75.51
4412,0.07628009,78.26,77.04,80.02
4413,0.08110546,83.21,81.92,84.77
4415,0.07554215,77.51,76.3,79.29
4416,0.06200292,63.62,62.62,65.95
4417,0.0810961,83.2,81.91,84.76
4420,0.07135206,73.21,72.07,75.16
4423,0.06222868,63.85,62.85,66.17
4425,0.08026744,82.35,81.07,83.95
4427,0.09581607,98.31,96.77,99.26
4429,0.07219375,74.07,72.92,75.99
4430,0.0744881,76.42,75.23,78.25
4431,0.0757213,77.69,76.48,79.47
4432,0.06927235,71.07,69.97,73.11
4433,0.07177298,73.64,72.49,75.58
4434,0.07241857,74.3,73.14,76.21
4437,0.07479629,76.74,75.54,78.55
4438,0.06421505,65.88,64.86,68.13
4446,0.07448468,76.42,75.23,78.25
4447,0.07307819,74.98,73.81,76.86
4448,0.07036119,72.19,71.06,74.19
4449,0.07501459,76.96,75.76,78.77
4454,0.07843371,80.47,79.22,82.14
4459,0.08659792,88.85,87.46,90.18
4461,0.07197414,73.85,72.69,75.77
4463,0.10460316,107.32,105.65,107.92
4465,0.07766587,79.69,78.44,81.38
4466,0.08686573,89.12,87.73,90.45
4469,0.06575297,67.46,66.41,69.65
4473,0.09821995,100.77,99.2,101.63
4474,0.08110577,83.21,81.92,84.77
4475,0.06556385,67.27,66.22,69.46
4477,0.06982753,71.64,70.53,73.66
4478,0.07017074,72.0,70.87,74.0
4481,0.06798138,69.75,68.66,71.84
4484,0.06744401,69.2,68.12,71.31
4485,0.06548794,67.19,66.14,69.38
4487,0.08132647,83.44,82.14,84.99
4497,0.07464043,76.58,75.39,78.4
4499,0.06106959,62.66,61.68,65.03
4501,0.07489473,76.84,75.64,78.65
4503,0.06804045,69.81,68.72,71.9
4504,0.07019914,72.02,70.9,74.03
4505,0.06555679,67.26,66.21,69.45
4511,0.07106884,72.92,71.78,74.88
4513,0.07177776,73.64,72.5,75.58
4514,0.0652048,66.9,65.86,69.11
4515,0.07272818,74.62,73.46,76.52
4516,0.0724684,74.35,73.19,76.26
4517,0.06988023,71.7,70.58,73.71
4519,0.09859127,101.15,99.58,102.0
4520,0.15052418,154.44,152.03,153.16
4521,0.08212399,84.26,82.95,85.77
4525,0.06052664,62.1,61.13,64.5
4527,0.064515,66.19,65.16,68.43
4529,0.0691029,70.9,69.79,72.95
4530,0.09051304,92.87,91.42,94.04
4538,0.08802884,90.32,88.91,91.59
4542,0.07758009,79.6,78.36,81.3
4545,0.07622545,78.21,76.99,79.96
4546,0.07129496,73.15,72.01,75.11
4547,0.07063727,72.47,71.34,74.46
4549,0.0760444,78.02,76.8,79.78
4551,0.06379195,65.45,64.43,67.71
4555,0.07767751,79.7,78.45,81.39
4557,0.06386432,65.52,64.5,67.78
4558,0.0655956,67.3,66.25,69.49
4559,0.07429368,76.23,75.04,78.06
4560,0.08084163,82.94,81.65,84.51
4561,0.07315651,75.06,73.89,76.94
4562,0.07548592,77.45,76.24,79.23
4565,0.05752631,59.02,58.1,61.54
4568,0.08016104,82.25,80.96,83.84
4570,0.07876174,80.81,79.55,82.46
4571,0.08057914,82.67,81.38,84.25
4572,0.08943631,91.76,90.33,92.98
4573,0.06791022,69.68,68.59,71.77
4574,0.08417668,86.37,85.02,87.8
4576,0.05411857,55.53,54.66,58.18
4579,0.07526149,77.22,76.01,79.01
4580,0.07946421,81.53,80.26,83.15
4583,0.05958885,61.14,60.18,63.57
4584,0.07003465,71.86,70.73,73.86
4585,0.06783776,69.6,68.52,71.7
4586,0.05848784,60.01,59.07,62.49
4589,0.08250936,84.65,83.33,86.15
4590,0.07512669,77.08,75.88,78.88
4591,0.07830456,80.34,79.09,82.01
4593,0.08139718,83.51,82.21,85.06
4594,0.06855013,70.33,69.24,72.4
4596,0.08233695,84.48,83.16,85.98
4597,0.0877281,90.01,88.61,91.3
4599,0.07373164,75.65,74.47,77.51
4600,0.05555266,57.0,56.11,59.6
4602,0.05850119,60.02,59.09,62.5
4603,0.091765,94.15,92.68,95.27
4609,0.06946178,71.27,70.16,73.3
4611,0.0982413,100.8,99.22,101.65
4616,0.07689849,78.9,77.67,80.63
4620,0.06726642,69.02,67.94,71.14
4621,0.06537782,67.08,66.03,69.28
4623,0.07293805,74.83,73.67,76.72
4624,0.0694967,71.3,70.19,73.33
4625,0.09065333,93.01,91.56,94.18
4627,0.09586958,98.36,96.83,99.32
4629,0.06576509,67.47,66.42,69.66
4631,0.06408331,65.75,64.72,68.0
4632,0.06840913,70.19,69.09,72.26
4633,0.07586056,77.83,76.62,79.6
4634,0.07671136,78.71,77.48,80.44
4637,0.09091887,93.28,91.83,94.44
4638,0.08080055,82.9,81.61,84.47
4639,0.08835267,90.65,89.24,91.91
4640,0.06966234,71.47,70.36,73.5
4641,0.06583956,67.55,66.5,69.73
4642,0.06797396,69.74,68.65,71.83
4644,0.07627607,78.26,77.04,80.01
4648,0.06658498,68.32,67.25,70.47
4649,0.07304524,74.94,73.78,76.83
4650,0.0850601,87.27,85.91,88.67
4651,0.0644508,66.13,65.1,68.36
4652,0.06845605,70.24,69.14,72.31
4653,0.07262663,74.51,73.35,76.42
4657,0.08026046,82.35,81.06,83.94
4658,0.05291043,54.29,53.44,56.99
4661,0.07741081,79.42,78.18,81.13
4667,0.08009852,82.18,80.9,83.78
4669,0.0699285,71.75,70.63,73.76
4675,0.07125035,73.1,71.96,75.06
4676,0.07997855,82.06,80.78,83.66
4677,0.06333531,64.98,63.97,67.26
4678,0.08216437,84.3,82.99,85.81
4681,0.08898166,91.3,89.87,92.53
4682,0.0638483,65.51,64.49,67.77
4683,0.06813759,69.91,68.82,71.99
4687,0.06542325,67.12,66.08,69.32
4688,0.09319615,95.62,94.13,96.68
4689,0.06690474,68.64,67.57,70.78
4690,0.05657394,58.04,57.14,60.6
4692,0.07812854,80.16,78.91,81.84
4697,0.06193043,63.54,62.55,65.88
4698,0.0613149,62.91,61.93,65.27
4700,0.06738247,69.13,68.06,71.25
4701,0.08245746,84.6,83.28,86.1
4706,0.07104022,72.89,71.75,74.85
4714,0.06638942,68.12,67.05,70.27
4716,0.05513025,56.56,55.68,59.18
4721,0.06023936,61.81,60.84,64.21
4722,0.07127944,73.13,71.99,75.09
4724,0.07310635,75.01,73.84,76.89
4725,0.07785988,79.88,78.64,81.57
4728,0.07000122,71.82,70.7,73.83
4729,0.06666469,68.4,67.33,70.54
4730,0.08286541,85.02,83.69,86.5
4731,0.06411515,65.78,64.76,68.03
4734,0.06445691,66.13,65.1,68.37
4735,0.08440155,86.6,85.25,88.02
4736,0.08294765,85.1,83.78,86.59
4738,0.07597407,77.95,76.73,79.72
4739,0.06396217,65.63,64.6,67.88
4741,0.08225495,84.39,83.08,85.9
4743,0.07044816,72.28,71.15,74.27
4749,0.07434551,76.28,75.09,78.11
4752,0.07515249,77.11,75.9,78.91
4754,0.05607672,57.53,56.64,60.11
4755,0.05816744,59.68,58.75,62.17
4762,0.07846089,80.5,79.25,82.17
4765,0.06894676,70.74,69.64,72.79
4767,0.0860499,88.29,86.91,89.64
4768,0.07741418,79.43,78.19,81.13
4769,0.06589193,67.61,66.55,69.78
4775,0.06873923,70.53,69.43,72.59
4778,0.07057231,72.41,71.28,74.39
4780,0.07711906,79.12,77.89,80.84
4785,0.08116996,83.28,81.98,84.83
4788,0.05959756,61.15,60.19,63.58
4792,0.06113117,62.72,61.74,65.09
4795,0.10092139,103.55,101.93,104.29
4797,0.0723386,74.22,73.06,76.13
4799,0.07091813,72.76,71.63,74.73
4800,0.06515597,66.85,65.81,69.06
