weight_kg,stature_cm,neck_base_girth,chest_girth,waist_girth,hips_buttock_girth,shoulder_girth,thigh_girth,thigh_low_girth,calf_girth,ankle_girth,forearm_girth,wrist_girth,shoulder_length,sleeveoutseam_length,forearm_length,crotchheight_length,waistback_length,thigh_length,chest_depth_length,head_girth
73.3,187.5,40.9,97.2,78.5,91.8,116.0,52.6,36.0,35.4,21.3,27.3,16.9,15.5,64.4,28.9,90.4,45.3,45.6,23.3,55.8
88.1,165.0,43.9,108.2,97.7,107.7,126.3,68.7,44.2,41.7,23.1,32.5,17.2,13.8,58.5,25.5,77.0,37.4,39.8,26.8,55.6
80.6,174.7,41.5,100.1,83.5,97.5,116.7,58.2,39.6,39.1,23.4,31.7,18.8,13.9,59.1,26.3,80.7,41.9,42.1,24.2,59.7
73.8,174.8,40.3,96.9,78.5,95.2,116.9,59.1,36.2,36.7,21.0,30.4,16.7,13.5,59.7,26.8,82.5,43.3,42.3,24.1,56.3
85.4,180.3,42.3,98.4,81.4,102.0,119.7,64.7,42.7,40.8,23.9,32.2,19.0,16.1,60.1,28.6,89.2,40.2,46.3,24.4,55.9
79.7,177.5,41.0,100.0,84.6,102.7,119.8,61.2,40.9,40.4,22.5,31.0,18.5,16.5,62.5,28.2,85.1,42.3,43.6,24.0,55.9
108.2,184.0,43.1,114.3,104.3,113.0,133.2,71.4,45.0,44.4,25.5,32.7,19.2,17.2,64.3,28.5,88.0,43.9,43.7,28.2,58.0
78.3,176.3,41.9,98.4,82.9,98.8,121.0,60.9,38.9,37.7,22.7,31.4,17.9,15.7,58.4,26.3,83.4,40.4,43.0,24.7,55.9
61.2,173.6,38.4,87.4,77.0,87.6,111.2,50.3,34.3,36.8,22.2,27.6,16.8,16.0,56.8,27.1,83.2,39.5,42.3,20.0,56.7
75.0,173.2,38.3,98.9,81.1,101.5,118.1,59.2,38.6,36.3,21.7,29.0,16.8,17.7,57.1,25.5,80.9,41.7,42.1,23.8,55.2
82.9,173.2,40.6,105.6,90.6,99.5,125.2,61.0,40.8,39.3,23.1,32.2,17.4,14.7,59.6,27.0,81.9,39.9,43.2,26.6,55.4
88.2,171.4,41.6,111.5,100.2,104.3,127.1,62.7,38.8,39.1,22.5,31.5,17.7,15.0,57.7,25.0,81.8,39.5,40.9,26.8,56.6
79.7,176.3,42.2,97.1,81.9,97.7,120.4,60.9,38.9,37.9,22.3,30.6,17.1,14.1,62.6,27.4,86.6,37.0,44.0,25.1,58.6
64.4,165.0,38.4,96.0,79.9,94.1,116.5,57.0,35.7,35.1,19.4,26.5,15.6,14.7,54.9,24.9,75.6,39.4,39.6,22.4,57.0
78.5,165.4,41.5,101.1,94.9,100.7,116.8,62.4,39.1,37.3,21.3,30.5,16.7,13.5,56.2,25.0,76.5,39.3,41.6,26.0,55.7
69.4,172.6,37.1,95.4,84.6,97.0,114.7,57.5,37.2,36.3,20.5,27.6,16.6,15.0,60.5,27.1,81.5,40.8,42.3,22.1,54.2
87.4,184.3,41.4,100.5,90.2,101.2,122.0,63.2,40.3,38.2,21.2,30.8,17.6,16.4,61.7,29.4,89.0,40.1,46.2,25.6,56.9
83.3,185.8,41.9,99.1,83.1,99.0,121.0,59.9,37.6,39.0,21.3,31.0,17.3,14.5,66.4,31.2,90.6,41.3,46.0,24.7,58.1
74.4,170.5,41.0,98.0,82.6,95.0,117.3,59.5,40.3,37.9,22.4,31.6,17.7,13.4,55.9,25.2,79.0,39.0,41.4,22.8,57.1
79.7,176.0,40.5,103.3,92.2,97.2,118.1,59.1,37.3,38.1,21.4,30.4,16.5,16.0,59.5,27.0,81.3,41.3,43.2,25.6,57.9
76.5,178.2,41.4,99.9,80.5,97.9,115.9,56.6,39.3,34.0,22.3,29.7,17.3,14.9,61.3,26.3,83.2,41.8,42.5,26.1,57.1
71.3,172.7,41.4,93.3,76.9,94.6,117.8,59.5,36.8,37.3,20.8,29.0,16.2,15.3,62.1,28.4,85.0,38.2,44.0,23.1,55.8
81.6,171.3,43.1,102.1,83.2,104.0,117.0,65.0,39.9,37.8,22.6,31.5,17.2,12.4,57.8,26.0,79.0,37.8,41.1,24.6,58.4
104.1,171.4,39.3,118.7,108.6,114.2,132.3,70.3,45.5,46.1,24.5,33.1,17.8,15.7,58.6,28.0,81.2,40.3,41.2,28.8,57.0
62.4,166.8,35.0,85.1,76.4,91.0,104.5,53.2,39.6,37.8,22.1,27.4,16.2,15.9,56.1,26.3,77.6,40.5,38.9,21.0,55.1
86.0,181.4,39.2,99.0,90.4,101.2,120.0,61.4,42.2,37.8,22.6,30.4,18.4,14.9,60.4,28.0,87.0,38.3,47.9,24.4,55.9
52.0,161.2,35.0,83.5,66.9,80.5,101.0,46.4,32.6,33.2,19.4,26.3,15.1,13.7,56.4,24.8,79.0,37.5,40.7,21.0,55.0
68.8,179.3,40.0,89.4,80.8,91.9,111.8,54.6,37.3,35.6,20.8,31.0,17.2,14.8,62.5,27.5,86.3,39.6,44.1,21.3,54.9
82.9,176.2,42.7,99.9,83.1,101.6,119.8,64.7,40.5,39.3,21.8,33.7,17.9,14.7,63.1,29.4,87.4,38.8,45.7,23.4,56.4
65.8,186.0,39.0,90.8,78.5,91.5,112.8,50.5,36.2,32.9,20.2,27.4,17.6,15.5,62.3,28.1,89.0,47.0,46.4,20.9,53.9
80.5,174.1,41.2,96.5,89.7,101.1,117.2,62.6,40.2,41.4,23.7,31.4,17.4,14.5,58.7,26.7,83.8,40.1,43.6,23.4,54.9
65.1,167.2,40.1,90.9,82.3,91.8,113.4,55.3,36.1,34.7,20.6,30.0,16.9,13.9,56.7,25.0,78.5,39.9,41.0,22.4,55.2
88.3,180.0,41.3,106.6,93.4,104.2,122.9,61.8,41.6,39.3,23.0,32.5,17.8,14.9,61.5,27.0,84.4,41.0,41.8,26.0,58.7
91.9,170.3,43.8,117.1,100.9,104.5,132.5,65.1,41.6,39.7,21.9,32.7,18.4,12.8,55.6,23.3,74.4,43.4,40.9,28.4,57.0
83.0,177.3,42.1,103.8,88.8,98.9,125.3,60.0,40.9,37.8,22.8,32.3,18.0,14.4,61.1,27.3,84.0,41.7,42.1,25.7,57.2
87.6,177.2,41.3,107.8,95.9,103.5,126.8,66.3,39.2,37.0,21.6,31.5,17.5,13.9,63.8,28.4,82.8,36.3,44.8,27.4,55.6
86.0,183.5,43.8,97.9,85.6,101.5,121.7,61.9,39.5,40.2,22.7,33.7,17.8,15.0,67.3,30.2,92.8,40.8,47.3,25.4,58.4
85.9,168.7,43.6,97.9,88.5,107.7,122.5,67.7,43.1,41.5,24.0,34.2,17.3,16.6,56.6,25.7,79.6,38.5,40.5,23.8,55.1
85.6,176.5,39.2,94.5,85.9,101.2,117.0,61.7,39.1,37.5,21.1,29.6,16.4,15.8,61.2,28.5,88.3,39.1,44.7,21.4,55.8
57.4,168.4,36.5,84.4,74.5,87.2,101.9,51.9,34.7,33.5,19.3,26.5,15.5,13.8,57.1,25.4,77.5,38.6,41.4,18.9,57.3
73.3,174.2,42.2,95.1,81.9,92.8,117.9,55.0,39.4,39.7,22.8,32.0,17.7,15.3,58.9,27.7,84.5,41.1,43.0,24.0,57.6
60.0,158.4,38.9,90.9,69.9,87.6,112.9,53.4,35.3,36.6,20.1,30.8,16.2,14.7,53.9,24.8,76.7,34.5,38.0,22.1,53.5
69.3,180.5,39.6,90.0,75.8,89.0,113.6,52.8,34.3,34.5,21.0,28.7,16.4,15.2,63.0,30.1,92.5,40.0,47.3,21.2,54.6
90.0,172.7,39.4,110.8,102.2,104.8,124.1,63.8,44.8,40.3,22.3,32.2,17.3,13.9,59.7,26.0,82.8,41.6,41.9,26.8,57.0
72.3,174.3,38.7,95.1,79.0,94.5,115.3,58.6,36.7,36.0,22.7,28.7,17.3,14.5,63.8,28.0,85.2,37.7,43.9,23.0,56.1
75.7,174.3,41.3,98.6,87.9,96.6,118.5,58.2,37.6,36.8,21.6,28.8,16.6,15.1,58.7,26.5,82.7,41.3,43.7,22.8,55.7
72.6,172.6,39.3,94.7,85.1,95.4,115.5,59.7,39.5,35.5,22.2,28.7,17.1,13.8,56.9,24.9,82.0,39.6,42.4,21.7,57.7
63.6,170.8,39.5,94.4,80.3,89.6,107.8,53.9,36.1,35.6,20.8,26.5,16.0,14.1,57.1,25.7,80.4,39.2,41.3,21.7,58.0
85.6,178.3,41.7,103.6,86.3,98.8,121.6,58.6,41.1,40.5,23.2,33.1,17.9,13.8,61.1,27.4,82.1,41.9,42.2,25.2,56.0
86.1,179.5,40.8,103.9,93.2,102.8,123.8,61.8,40.1,38.5,21.0,31.3,17.6,16.0,60.8,27.6,84.6,42.8,44.2,25.0,56.0
86.4,182.7,42.1,101.6,98.7,105.0,118.1,63.6,39.0,37.1,22.2,31.2,17.9,14.8,60.7,26.3,86.5,43.4,43.7,26.0,56.7
64.2,172.5,37.8,89.1,73.1,92.8,104.4,53.2,38.9,36.1,21.5,26.5,16.4,14.2,59.9,26.6,85.3,41.3,43.5,21.8,54.1
70.1,180.5,38.2,90.6,79.6,92.8,108.4,55.3,37.2,36.5,21.2,28.9,17.1,13.4,59.9,27.5,84.2,45.5,43.3,23.5,55.7
74.7,178.1,39.5,96.3,81.8,98.9,113.6,60.1,40.0,36.4,21.0,29.0,16.8,15.1,60.1,25.6,82.4,42.9,43.4,22.5,54.9
72.4,164.1,37.4,95.7,88.4,98.7,115.3,59.6,40.0,37.2,21.0,29.2,16.5,14.6,57.6,26.2,79.1,36.5,41.6,23.7,55.8
100.6,180.3,40.9,115.3,106.5,109.2,124.4,67.0,42.8,40.6,23.9,32.4,18.2,15.9,61.5,27.9,84.7,44.5,43.0,29.3,57.1
81.2,175.4,40.8,102.1,88.1,100.4,119.9,58.6,39.8,39.7,22.2,32.0,17.4,14.3,62.8,27.4,84.4,40.1,44.4,24.4,56.5
92.4,170.8,43.2,115.2,103.5,102.9,130.5,66.5,42.8,40.1,24.5,32.2,18.4,15.9,58.8,27.8,82.1,38.5,42.8,29.1,57.3
95.4,192.8,41.2,100.3,82.5,103.5,122.1,65.5,42.7,43.3,25.2,32.5,18.5,17.5,66.8,30.8,97.5,40.5,50.7,24.7,56.8
75.4,172.4,41.4,97.1,81.9,97.4,121.4,60.7,39.4,38.3,22.9,30.2,17.3,15.5,58.2,25.4,82.2,40.2,42.5,23.8,54.9
101.7,181.1,43.1,107.6,102.2,112.8,128.2,74.5,42.9,40.2,22.2,33.0,19.1,15.6,60.8,27.9,87.1,40.0,44.7,27.6,56.8
74.3,174.5,40.0,98.1,74.4,96.1,118.9,58.2,38.5,38.6,21.8,29.5,17.1,16.5,58.6,25.4,82.6,43.7,42.6,22.4,56.9
61.0,173.2,37.5,87.6,71.0,87.1,105.5,48.3,33.2,34.4,19.8,28.5,16.0,13.9,60.5,25.7,86.7,40.9,43.1,20.2,55.7
95.6,175.3,43.1,112.7,101.8,107.9,123.2,67.0,43.7,40.7,22.6,33.0,17.8,14.2,61.0,27.4,87.4,40.0,44.8,26.3,57.4
85.0,179.5,41.9,100.6,97.2,97.4,118.5,61.9,42.6,37.1,22.0,31.6,17.3,16.0,65.0,29.1,85.9,42.3,43.0,25.6,59.7
84.5,177.1,42.7,103.1,92.1,100.7,120.0,59.8,40.4,39.8,22.8,30.1,17.4,15.6,60.0,26.8,82.0,42.9,42.4,24.0,58.9
62.5,171.7,38.7,87.6,75.2,89.3,104.8,51.9,34.9,34.7,21.4,27.2,16.8,14.3,59.4,26.2,81.3,42.6,42.5,21.8,56.6
65.1,163.9,39.3,89.1,73.8,89.2,110.6,57.2,35.6,36.0,21.6,30.1,16.8,14.4,57.1,25.2,78.2,36.7,41.4,22.4,54.9
76.5,168.6,41.8,99.2,87.4,96.0,121.6,58.6,39.5,38.2,22.5,30.4,16.8,15.1,57.3,26.0,78.0,37.9,39.2,24.1,57.1
64.2,177.0,36.2,91.5,80.3,89.4,105.9,52.2,33.8,34.7,19.7,26.8,16.5,15.8,61.8,26.8,81.3,43.4,44.0,21.0,56.3
96.3,181.3,42.8,109.8,106.0,110.5,124.3,66.8,41.9,37.9,22.9,31.8,17.7,13.8,61.4,28.4,86.3,43.3,42.4,27.2,56.2
94.9,181.8,41.9,112.8,91.0,106.8,127.5,66.4,43.3,41.9,23.6,34.1,18.9,14.9,59.1,26.4,86.7,48.4,44.7,28.2,56.5
105.7,193.4,46.5,112.0,99.8,109.2,128.0,66.3,42.5,41.7,23.4,32.7,18.7,14.7,64.3,29.5,93.4,46.9,47.4,29.7,57.6
72.5,178.2,39.9,97.2,79.4,92.2,118.7,54.2,37.3,36.4,22.3,30.2,16.4,15.6,59.1,26.2,83.5,43.2,42.5,22.7,57.9
65.9,169.8,37.8,90.1,78.9,94.9,108.7,59.1,37.2,36.0,21.0,29.2,16.6,13.5,55.7,24.9,78.4,41.4,40.8,23.2,54.9
67.0,181.2,39.5,88.2,72.3,90.3,110.4,55.1,35.3,34.3,21.2,29.2,16.6,15.3,62.4,28.8,92.7,39.9,45.7,21.5,56.0
78.0,162.5,39.7,103.5,92.9,98.2,120.1,61.3,40.0,37.9,21.7,30.2,17.3,14.5,52.1,23.1,71.3,38.7,37.7,26.8,57.7
81.0,174.5,40.2,99.0,95.4,102.7,120.4,62.3,39.6,36.9,22.3,32.0,17.5,13.5,61.0,26.5,82.2,39.6,42.7,25.5,56.2
83.0,178.9,43.5,99.2,79.0,96.6,121.0,61.4,41.5,40.8,23.8,30.5,17.4,14.0,64.4,29.6,87.6,38.6,42.6,25.2,56.0
59.7,171.5,37.5,84.7,69.1,88.0,106.2,51.1,36.8,33.7,19.5,26.5,16.0,14.4,57.4,26.0,81.0,41.4,43.5,20.0,56.3
68.3,168.6,40.8,95.2,78.4,93.0,116.2,55.1,36.8,37.6,21.8,27.6,16.8,16.2,56.6,24.7,77.5,44.2,40.0,22.1,56.1
68.8,164.0,39.3,91.6,86.1,95.0,107.9,55.7,39.0,35.4,21.0,29.5,17.3,13.5,57.2,24.5,78.1,39.0,40.7,22.7,55.2
74.3,168.5,40.8,99.3,88.1,96.3,118.0,58.9,38.4,37.5,20.7,30.5,16.8,15.3,53.6,24.5,77.4,39.0,39.2,24.6,56.1
61.9,172.9,39.2,88.8,78.7,90.0,110.2,50.7,34.2,31.9,18.7,28.5,16.3,14.1,62.0,26.8,85.6,40.1,43.8,22.7,57.0
65.8,161.5,38.3,95.3,76.9,96.3,111.7,58.5,36.2,35.5,20.4,28.6,16.0,15.7,57.3,26.8,79.0,37.9,42.7,23.5,57.6
57.5,171.8,36.3,86.0,74.6,87.8,105.2,48.8,34.5,33.0,20.3,26.3,15.6,16.0,60.6,26.5,85.4,42.1,43.5,20.9,55.3
85.8,177.6,42.0,103.4,95.8,103.8,121.6,62.5,40.1,38.2,22.1,31.2,17.5,14.3,64.5,28.0,83.7,40.5,43.7,24.4,56.4
72.5,182.1,38.3,96.4,86.1,93.7,116.1,52.6,37.3,36.3,21.5,29.7,16.9,17.9,61.3,27.0,88.4,43.7,45.6,24.5,55.2
81.4,174.0,43.7,106.1,85.6,94.9,125.6,59.4,38.7,37.9,21.5,30.8,17.3,15.0,57.6,27.3,85.7,39.1,42.7,25.7,54.3
71.5,177.7,41.3,94.1,79.6,93.7,116.4,56.1,36.5,35.1,21.2,28.3,17.3,14.8,63.5,28.0,88.7,39.2,43.9,23.5,55.2
85.7,177.8,44.8,108.3,96.4,99.7,121.4,63.6,41.3,38.1,22.1,30.7,17.4,16.0,63.8,29.4,85.5,40.5,42.9,28.1,55.8
74.9,169.8,39.4,93.6,88.0,100.1,113.0,62.7,40.1,37.0,21.9,29.6,15.8,13.5,56.2,26.7,79.0,38.0,41.1,22.7,54.3
70.2,183.1,37.7,90.4,81.0,94.0,111.9,56.2,36.7,36.5,21.9,29.2,16.8,15.6,62.2,27.9,90.5,45.0,46.5,21.0,55.6
94.8,182.6,40.5,107.6,102.6,107.1,124.7,68.8,43.7,40.5,25.2,31.0,16.8,15.7,61.4,28.2,88.1,43.1,43.3,27.5,58.6
72.2,162.8,39.7,101.4,82.1,95.0,119.4,58.5,39.5,40.5,23.8,31.5,18.3,15.4,55.1,24.4,74.1,38.6,38.0,24.4,57.5
72.2,171.2,40.3,94.4,81.3,94.3,113.6,56.9,38.4,36.1,21.4,29.7,17.1,14.8,58.5,26.0,80.4,40.3,41.7,23.1,57.8
90.9,179.4,43.0,109.4,98.5,106.8,125.0,66.0,39.7,38.4,23.6,30.3,17.8,14.6,61.1,27.5,86.5,40.3,42.8,27.4,57.4
86.7,172.1,42.4,105.9,91.0,104.3,125.9,63.1,40.2,37.2,21.4,31.5,17.1,16.3,59.6,27.3,81.7,41.9,43.4,25.9,57.3
82.9,179.7,40.6,98.2,87.5,100.4,119.7,62.8,39.0,37.2,23.0,31.0,16.8,15.2,60.6,28.0,88.5,39.6,46.7,23.3,58.0
72.6,174.8,39.4,97.3,86.4,97.0,115.8,60.1,38.1,35.1,21.9,28.5,18.1,15.3,58.9,26.8,82.8,44.6,42.4,23.5,55.8
65.2,178.5,39.2,93.3,73.8,90.8,112.3,54.3,37.0,34.1,21.7,28.4,17.0,15.3,60.5,27.4,84.5,39.5,45.0,22.5,55.9
65.3,168.6,38.1,93.5,87.3,91.5,108.8,53.6,34.5,33.3,20.1,27.3,16.3,16.2,56.6,25.7,78.0,43.8,40.9,22.5,54.8
93.9,180.7,42.9,107.5,89.9,107.1,124.8,67.9,41.3,43.2,23.4,35.0,17.9,14.5,64.3,30.5,90.0,39.7,46.6,27.2,55.7
77.1,166.8,41.3,106.0,91.2,98.5,118.2,62.3,38.6,34.7,20.4,29.3,16.8,14.5,53.3,24.5,77.8,40.1,41.6,25.7,55.7
77.9,182.9,41.3,95.7,76.9,90.6,117.7,56.0,36.5,38.5,22.0,30.6,16.5,15.8,64.2,29.3,92.5,41.0,47.9,22.6,58.6
81.3,182.9,41.8,94.5,80.7,100.8,120.0,62.2,38.9,35.3,22.0,31.6,17.9,17.2,61.7,29.9,90.6,38.7,46.9,23.2,59.2
69.6,162.5,37.3,94.0,81.6,97.7,112.3,62.0,39.4,36.0,21.3,29.3,16.5,15.0,53.2,23.7,73.7,36.9,37.3,23.7,54.9
80.0,170.4,41.3,105.8,95.6,100.0,119.4,61.5,39.8,37.7,21.6,28.8,16.4,14.3,56.9,24.6,78.0,39.8,40.6,27.0,57.1
87.0,174.0,43.1,103.3,91.4,102.1,125.5,62.9,42.4,41.1,23.1,32.1,18.3,14.8,59.0,26.4,81.2,43.3,41.4,26.0,58.8
73.8,173.1,39.8,92.6,80.2,98.2,115.4,61.9,39.8,36.4,20.6,28.8,17.1,15.8,61.8,27.6,83.6,36.3,44.0,22.1,56.6
77.4,176.1,39.0,98.1,82.1,99.4,113.3,62.1,41.6,40.9,23.7,28.3,17.0,15.2,56.5,25.6,85.0,39.6,45.0,23.2,56.9
85.4,176.2,40.3,103.1,91.1,101.4,119.1,63.1,41.7,39.1,22.2,28.8,17.0,15.4,62.7,27.6,86.3,44.3,44.3,27.1,55.1
71.3,171.3,38.6,93.0,77.9,94.1,115.1,56.7,38.8,39.3,22.0,29.0,17.2,15.0,57.8,25.5,79.0,39.8,38.9,23.0,57.4
72.9,184.5,39.4,96.0,80.0,92.7,115.1,53.2,37.2,35.1,20.4,29.1,17.6,15.7,62.8,27.4,88.4,43.4,44.9,22.5,57.9
73.8,179.3,37.0,89.5,75.5,91.9,112.8,57.4,39.0,39.3,21.9,32.2,17.4,14.5,58.4,25.3,83.9,41.4,43.8,21.1,59.3
66.5,169.5,36.6,93.0,78.5,91.5,117.2,56.8,35.8,34.7,19.7,30.1,16.9,16.7,61.3,27.5,82.5,38.9,43.8,23.0,52.5
78.2,173.3,40.3,101.8,85.9,100.1,122.5,62.9,38.2,38.3,21.8,30.1,16.8,15.7,57.6,24.9,79.0,40.3,41.2,24.8,57.6
84.0,180.2,40.5,105.8,86.2,98.9,124.8,61.4,40.3,40.1,22.1,30.3,18.0,16.3,62.3,29.0,86.4,42.2,44.6,25.5,57.2
81.3,172.7,41.5,105.3,83.8,97.6,125.1,60.0,39.1,38.0,21.7,32.8,16.8,14.3,62.0,27.4,84.4,38.0,42.5,27.0,56.2
75.2,177.7,40.6,100.9,84.4,94.8,119.5,60.1,37.0,38.2,21.7,28.5,16.0,14.7,58.2,25.5,83.3,42.1,42.6,24.5,57.4
73.1,166.7,38.3,89.7,89.1,99.4,106.2,61.0,40.9,38.6,22.5,27.5,16.5,15.3,55.6,24.7,77.7,37.8,36.8,23.0,58.5
75.6,183.8,42.8,95.2,78.2,93.1,117.2,54.0,35.0,36.6,22.2,32.5,18.0,14.2,68.1,30.2,94.3,40.6,47.0,23.7,57.9
79.0,168.2,41.5,105.8,95.3,98.8,121.4,63.9,39.4,34.6,20.1,30.0,16.4,13.8,57.2,26.6,80.6,39.3,42.3,26.7,57.0
84.9,184.4,40.1,94.7,85.7,101.9,117.6,63.4,40.6,38.2,23.2,28.5,16.5,15.9,64.7,29.4,91.6,40.1,47.1,22.6,56.8
83.8,174.8,40.1,100.3,91.5,98.7,116.5,59.5,39.3,36.9,21.4,31.8,18.3,15.1,61.6,27.4,82.9,39.6,41.8,25.5,57.6
79.7,173.2,41.8,100.9,80.5,100.6,117.5,64.0,39.5,41.1,23.7,31.1,17.4,16.4,58.9,27.2,83.8,39.3,42.0,23.3,57.4
72.1,173.3,40.3,98.5,77.2,95.9,116.6,58.9,37.2,38.3,21.7,29.4,16.7,14.3,59.8,27.1,84.1,40.9,41.8,24.7,57.1
81.2,166.5,42.2,103.3,85.3,100.6,120.1,65.0,40.5,39.6,22.6,31.4,16.8,14.4,55.5,26.0,76.2,39.7,39.1,25.9,55.8
69.6,184.3,38.5,90.4,84.0,96.1,109.8,57.2,37.1,34.2,21.6,26.8,17.2,15.2,61.7,27.8,91.1,40.1,46.0,20.7,57.9
75.1,176.2,39.7,99.2,88.3,95.8,110.0,57.7,38.1,37.7,21.4,29.5,16.9,12.1,59.1,28.2,87.9,38.3,45.9,25.4,54.1
101.4,180.0,42.1,108.7,105.2,113.5,125.7,71.1,42.0,40.9,23.7,32.2,18.2,15.5,62.1,28.0,89.8,39.2,46.3,27.5,58.1
67.2,172.5,39.3,96.7,79.1,92.1,117.1,54.6,34.5,36.7,20.7,29.5,16.4,14.7,61.2,25.0,83.8,41.0,42.9,21.4,57.0
86.7,180.7,41.6,99.7,85.7,102.5,125.3,65.8,40.5,38.0,22.7,31.3,18.0,15.7,64.9,29.2,91.0,40.9,47.0,25.5,57.0
101.3,188.0,45.4,109.0,98.5,108.3,126.3,68.0,42.2,44.7,24.3,32.6,18.8,14.0,66.7,28.7,93.9,44.3,45.0,27.3,58.9
65.2,185.3,37.6,91.9,78.0,90.5,109.8,50.8,35.3,32.2,20.1,27.5,16.2,14.2,64.5,27.2,92.6,41.5,47.9,23.5,54.1
73.8,169.0,43.7,100.6,90.5,97.3,120.2,59.2,38.3,37.0,20.0,29.2,16.5,16.0,57.1,26.3,78.1,41.6,39.0,26.1,54.3
66.5,182.3,39.6,91.6,80.5,92.2,108.3,53.1,36.7,32.8,20.1,26.1,16.9,16.3,64.5,27.9,89.3,44.6,44.9,21.4,56.6
62.4,162.8,40.2,96.2,79.8,92.7,111.4,55.5,35.3,33.7,18.8,28.4,16.1,13.4,54.5,24.8,76.3,37.1,39.7,23.0,54.5
71.6,175.5,41.0,96.8,78.9,95.1,115.0,54.8,38.3,39.0,23.5,30.2,17.5,14.2,60.8,28.1,84.1,42.9,41.0,22.7,58.0
93.5,185.6,42.3,104.2,99.1,105.4,119.9,65.8,42.5,40.6,23.2,30.7,18.3,16.7,60.4,27.2,87.8,41.5,44.7,27.5,59.7
85.9,181.4,41.0,101.2,91.3,101.9,115.8,63.0,41.2,39.9,23.1,30.4,17.2,12.7,62.2,28.3,87.3,43.5,44.2,24.7,56.8
68.3,176.7,40.1,89.4,77.2,90.5,110.2,52.3,36.9,36.7,21.8,29.5,17.2,13.5,61.8,26.7,84.6,41.9,42.3,21.3,56.5
89.9,179.6,41.3,106.7,98.7,108.7,124.8,68.9,41.4,41.9,22.8,31.3,17.4,14.5,63.4,26.6,84.1,41.9,42.0,27.1,58.0
109.4,184.6,46.1,115.0,109.3,113.2,130.9,71.6,45.6,44.7,23.9,33.0,19.2,15.0,62.3,29.0,87.2,44.8,45.0,28.7,60.7
92.8,183.0,43.9,108.2,91.5,102.8,128.2,59.9,40.1,40.7,23.8,34.2,19.5,15.1,63.3,26.8,85.5,42.4,44.9,27.5,58.4
71.5,172.8,38.6,95.2,84.6,92.3,115.7,55.5,36.7,36.8,23.3,28.1,16.4,16.2,60.8,27.0,84.7,40.5,43.7,25.0,57.3
65.4,166.8,40.5,91.9,76.3,90.6,112.3,53.6,36.4,34.2,19.9,29.5,16.5,15.6,54.3,24.2,78.5,41.8,41.4,22.2,55.0
76.5,170.5,40.4,97.5,85.6,100.5,119.7,62.0,40.3,40.0,22.1,30.7,17.5,15.1,58.9,26.1,80.5,38.4,39.9,25.4,55.6
96.5,187.0,43.9,104.5,90.9,105.2,124.2,64.1,40.7,40.1,23.6,32.8,19.1,15.9,66.9,31.4,95.5,40.2,47.5,25.3,58.8
77.0,161.9,40.9,98.0,87.2,100.0,118.6,62.4,42.8,40.3,23.4,31.5,18.3,14.5,53.5,23.7,72.5,39.1,39.6,23.8,56.0
66.0,176.2,38.8,93.9,75.0,91.6,113.1,51.4,33.7,34.5,20.6,29.8,16.8,14.4,59.4,26.7,84.7,41.4,44.1,22.4,56.0
67.0,171.1,39.4,89.7,76.4,92.8,109.3,56.0,36.8,36.1,20.5,28.2,16.6,15.6,57.2,25.7,79.4,42.9,41.1,22.1,55.7
77.1,178.3,42.7,100.3,85.0,98.4,124.1,59.5,37.9,36.1,21.7,30.9,17.9,16.9,57.6,26.3,84.6,42.5,43.2,22.4,55.7
74.6,178.3,40.0,97.0,85.1,95.4,115.8,56.6,36.9,35.2,22.0,29.4,17.1,14.7,61.6,28.0,85.9,43.0,44.7,22.5,56.7
84.6,174.2,43.9,114.5,93.5,98.6,123.1,59.9,39.6,39.9,23.1,32.1,16.9,14.2,56.3,25.5,81.4,40.1,39.9,28.6,55.4
73.9,175.8,39.5,94.6,76.2,95.1,109.9,57.6,39.4,38.5,23.2,28.7,17.5,14.4,60.1,29.1,86.2,40.1,42.2,22.9,57.8
95.0,178.3,42.7,111.3,95.5,104.9,128.5,65.6,41.4,41.3,22.4,34.8,18.9,14.7,64.5,28.5,85.8,43.0,45.5,24.4,59.1
84.1,176.1,41.7,103.3,94.1,101.9,119.9,64.4,39.2,37.7,21.7,30.9,17.6,15.4,62.7,28.5,85.5,40.6,43.2,26.3,59.2
84.7,180.1,41.9,104.2,88.6,101.7,123.2,64.2,38.4,39.0,21.8,31.7,16.8,14.9,64.1,28.7,91.3,40.6,46.7,26.2,57.6
100.9,183.1,43.1,108.4,96.4,110.7,127.5,70.4,42.4,40.6,24.0,34.3,18.6,16.1,66.6,31.9,90.1,42.9,45.6,26.1,58.3
61.5,170.7,38.4,87.8,73.2,91.0,108.0,52.2,36.6,35.7,20.3,28.6,16.3,12.7,57.4,25.4,79.0,42.0,41.0,21.2,53.8
68.2,181.1,37.1,90.2,82.2,92.8,105.5,52.0,36.1,34.9,21.2,27.2,17.3,13.3,61.9,27.5,87.0,45.4,44.5,21.8,58.6
59.1,166.1,38.4,85.2,71.5,85.9,108.4,52.7,35.9,34.8,20.6,27.4,16.6,14.0,58.0,26.9,77.7,37.9,40.7,19.5,55.1
72.3,172.7,40.8,95.7,79.5,92.9,116.8,58.0,36.0,36.1,20.5,31.5,17.6,13.5,61.8,27.5,84.2,36.1,43.6,24.0,59.5
