bodyID,weight_kg,stature_cm,neck_base_girth,chest_girth,waist_girth,hips_buttock_girth,shoulder_girth,thigh_girth,thigh_low_girth,calf_girth,ankle_girth,forearm_girth,wrist_girth,shoulder_length,sleeveoutseam_length,forearm_length,crotchheight_length,waistback_length,thigh_length,chest_depth_length,head_girth
SPRING4030,48.41,160.96,34.75,74.07,64.86,83.15,94.84,52.37,37.17,35.71,21.09,22.05,14.13,14.6,51.48,23.71,77.62,43.86,36.8,18.94,54.04
SPRING4031,84.69,162.25,39.15,106.68,89.24,112.2,111.23,70.45,46.57,39.78,21.46,27.28,15.86,14.11,51.89,22.7,78.94,42.16,43.34,29.38,57.96
SPRING4033,59.93,163.01,36.22,86.74,71.02,90.8,100.48,55.17,39.28,35.41,21.47,25.3,14.98,14.45,53.17,24.1,77.66,43.78,38.45,24.53,57.57
SPRING4034,71.86,169.95,38.84,91.16,82.06,101.36,107.08,60.75,39.39,35.47,20.78,27.01,15.59,14.88,56.84,25.35,85.25,42.89,41.25,23.59,57.63
SPRING4037,58.2,157.23,36.78,90.65,72.56,93.4,96.88,59.32,41.01,35.87,21.47,25.5,15.28,12.78,52.33,24.26,76.17,40.39,39.41,23.08,56.05
SPRING4038,45.64,158.31,33.83,74.49,65.13,83.88,91.97,49.37,32.89,30.47,18.82,21.98,13.28,13.68,52.15,23.05,78.43,45.14,37.97,19.17,57.52
SPRING4040,59.91,166.41,33.88,82.6,73.64,94.71,99.06,56.92,38.32,33.3,21.05,24.71,14.85,13.03,55.44,24.26,84.14,42.45,41.78,22.5,55.72
SPRING4041,51.71,154.53,34.12,81.37,68.86,87.27,93.98,54.91,36.26,33.03,19.99,24.83,14.97,12.94,48.5,21.87,73.08,41.04,38.89,20.78,55.18
SPRING4043,68.87,167.06,35.53,94.28,76.7,96.11,99.66,62.97,40.1,39.31,22.94,26.32,15.82,14.22,54.77,24.2,82.06,44.07,42.12,24.88,58.11
SPRING4049,81.17,155.16,39.01,112.74,93.97,117.52,114.9,67.77,44.22,35.74,20.46,26.38,16.07,14.8,50.88,23.02,69.56,39.74,38.7,32.27,57.66
SPRING4055,69.77,163.99,36.33,89.4,78.72,99.79,99.24,67.3,44.63,39.07,22.75,26.53,15.58,13.37,52.5,23.5,79.96,45.53,40.77,23.9,55.5
SPRING4062,47.3,150.54,35.36,81.42,66.69,85.83,99.39,53.11,37.01,31.78,19.17,22.54,14.36,14.89,50.32,21.69,70.61,39.76,36.29,21.06,53.5
SPRING4070,59.07,155.99,37.58,90.97,71.26,93.98,97.13,59.79,41.4,36.68,20.39,26.42,15.02,12.72,50.51,22.58,77.83,38.17,37.58,24.01,57.36
SPRING4072,46.7,149.58,35.31,80.66,68.76,83.87,97.44,50.78,34.31,32.06,20.34,22.67,15.01,13.47,49.78,22.67,71.3,39.18,33.77,20.69,55.84
SPRING4076,40.3,149.89,31.19,74.5,59.47,80.87,89.24,46.92,35.33,30.0,19.92,22.33,13.58,14.23,48.37,21.51,73.34,39.22,33.49,18.65,54.89
SPRING4079,72.04,154.87,36.94,102.23,91.43,108.43,103.97,64.57,40.87,37.74,22.29,28.03,16.17,14.09,48.26,20.99,74.26,39.85,37.56,28.12,56.1
SPRING4084,50.82,154.5,34.12,77.04,69.63,89.92,96.7,55.76,37.16,33.77,19.67,23.65,13.82,14.18,52.94,22.85,75.43,40.76,35.75,19.56,53.48
SPRING4085,55.54,158.16,35.39,86.8,75.46,91.46,94.32,53.68,37.48,33.09,20.45,24.88,15.32,13.62,51.07,23.35,76.49,41.65,37.91,23.37,55.63
SPRING4086,61.7,166.32,39.27,89.05,74.77,94.57,104.58,55.94,37.93,33.89,21.72,26.66,15.93,15.67,53.26,24.22,80.53,43.94,39.42,23.24,55.37
SPRING4087,93.96,166.13,45.95,122.83,104.45,111.08,123.23,66.55,43.19,40.93,21.91,30.87,17.6,14.14,55.4,24.81,76.58,44.26,40.57,33.51,60.52
SPRING4089,59.73,161.93,36.09,87.32,74.46,93.09,99.19,56.59,37.64,35.65,20.33,26.16,16.23,13.35,54.6,24.54,79.11,42.46,40.85,22.83,54.56
SPRING4090,51.59,150.96,36.58,85.46,70.06,87.58,97.25,53.88,37.84,35.06,20.39,24.73,14.8,13.71,48.02,21.3,70.9,38.82,33.7,21.7,52.39
SPRING4091,67.72,164.82,39.56,89.77,79.45,99.11,105.4,60.85,40.33,35.54,20.31,25.31,15.22,14.85,54.59,24.86,79.28,41.23,39.53,23.4,59.9
SPRING4092,54.33,156.93,33.77,83.15,73.92,91.54,98.23,55.83,37.21,33.46,20.83,24.52,15.01,14.54,49.88,21.91,74.18,42.61,36.97,21.01,57.71
SPRING4096,69.82,166.89,40.17,89.36,80.85,94.75,104.29,61.29,43.14,38.42,24.55,27.62,17.69,14.19,55.57,25.27,84.73,44.61,39.37,23.61,59.0
SPRING4098,68.57,159.37,38.65,100.27,83.25,102.69,103.55,60.06,40.93,35.22,21.75,29.17,16.83,14.88,53.18,23.75,79.28,39.82,37.39,28.56,55.76
SPRING4100,71.93,162.56,36.32,91.2,82.17,100.95,103.15,64.03,44.97,38.56,23.14,25.99,16.35,13.94,53.38,23.1,77.14,41.55,39.61,25.19,55.02
SPRING4102,67.21,167.78,38.16,93.0,77.44,96.61,105.72,59.43,39.49,35.84,22.03,28.16,16.52,15.01,55.15,25.13,84.38,41.85,41.95,24.61,55.92
SPRING4105,68.11,156.09,38.46,103.72,83.28,96.65,105.42,63.6,41.94,37.54,21.98,28.18,16.42,15.08,53.37,23.67,75.17,43.31,37.14,28.26,55.87
SPRING4109,52.78,167.27,36.4,77.16,65.69,86.22,97.24,52.64,37.97,32.86,20.72,22.75,15.12,14.53,55.29,24.12,81.38,44.53,39.79,20.52,55.66
SPRING4111,60.19,154.66,38.65,93.54,78.61,97.93,103.8,60.45,38.72,32.64,19.94,25.1,15.4,14.02,48.87,22.1,73.76,38.1,37.53,25.26,53.7
SPRING4116,53.13,153.3,36.15,82.84,67.11,91.32,95.02,55.02,40.71,36.07,19.19,23.72,14.94,12.68,48.51,21.53,74.45,38.66,35.59,22.02,58.29
SPRING4117,62.02,170.01,35.56,87.34,77.19,96.09,103.93,56.79,38.2,35.7,20.79,23.73,14.38,13.56,52.79,24.09,83.51,44.83,39.9,22.45,55.08
SPRING4119,64.5,166.34,36.58,86.59,74.79,94.02,102.04,58.56,41.0,35.9,20.12,26.58,15.95,13.68,56.37,24.79,82.12,43.55,39.13,23.21,57.42
SPRING4120,65.81,168.1,36.42,87.41,79.94,98.56,103.1,59.73,39.92,36.21,21.5,25.95,15.34,14.78,54.98,25.2,82.21,45.33,41.14,22.48,59.65
SPRING4122,61.12,167.93,36.44,85.36,72.59,92.54,95.71,56.98,41.94,35.52,21.63,24.75,15.67,13.02,54.47,23.3,83.91,45.08,39.26,23.57,54.8
SPRING4124,53.07,159.13,32.91,82.04,76.05,89.36,100.12,55.19,36.74,31.67,18.45,22.93,13.38,14.01,54.72,23.28,79.76,44.33,38.83,20.6,55.09
SPRING4125,48.27,147.65,34.5,85.73,68.5,85.93,92.73,53.36,36.15,34.59,20.4,25.41,15.16,12.91,48.99,21.65,72.16,37.97,34.75,21.83,51.66
SPRING4129,57.5,161.53,36.86,88.65,71.72,91.02,97.82,58.26,38.81,34.36,20.02,24.39,14.65,13.56,54.44,24.39,77.8,41.41,39.08,24.25,54.96
SPRING4131,74.23,174.44,37.42,97.89,84.25,99.93,106.76,62.23,40.03,36.35,21.12,27.39,16.0,13.94,56.27,24.27,85.86,44.0,40.8,25.85,59.66
SPRING4136,47.64,156.07,36.19,74.91,70.77,85.43,91.95,50.86,34.96,31.39,19.42,22.88,14.46,13.49,50.35,22.79,75.59,44.01,37.4,19.83,55.73
SPRING4137,53.35,162.19,35.83,82.54,72.35,88.11,94.94,52.07,35.14,30.21,19.99,25.32,16.01,12.04,56.38,24.67,78.91,40.82,36.48,21.9,56.31
SPRING4139,65.88,166.3,37.26,89.83,76.59,97.83,100.89,59.92,40.79,37.32,21.37,26.49,15.75,13.76,55.91,25.46,84.03,41.09,40.36,24.92,55.37
SPRING4140,64.74,162.23,38.58,89.52,77.05,99.62,102.22,59.94,40.95,34.93,20.27,24.03,15.08,13.9,53.74,24.55,78.81,38.44,39.46,24.27,53.69
SPRING4141,55.9,160.33,35.95,85.36,74.96,94.21,99.98,56.62,38.22,33.26,19.82,24.5,14.48,14.09,52.93,24.71,77.36,41.18,37.32,21.62,53.9
SPRING4142,60.27,157.54,35.14,90.37,72.96,93.35,95.43,59.92,41.85,36.93,23.42,27.04,16.47,13.14,50.02,22.35,75.2,42.53,37.22,24.02,56.28
SPRING4146,60.94,166.59,36.83,83.52,74.78,93.83,102.64,57.19,37.89,35.15,21.18,25.58,15.77,15.3,52.68,23.54,80.08,44.76,38.48,20.95,58.31
SPRING4148,60.66,165.95,37.0,84.24,68.89,91.8,99.15,58.49,41.95,37.25,22.65,24.73,15.52,13.79,55.08,24.69,84.0,41.8,39.98,22.34,55.34
SPRING4149,63.59,161.67,37.02,89.01,78.15,97.55,101.77,60.29,40.39,34.67,20.51,26.63,15.15,14.97,51.84,23.84,77.8,45.69,38.88,23.75,56.51
SPRING4150,54.34,156.07,34.94,87.68,70.22,90.65,97.98,56.53,37.94,33.12,19.92,24.78,14.62,12.88,50.19,22.59,75.71,39.84,36.48,23.22,55.71
SPRING4153,53.15,158.78,35.59,80.75,69.01,89.04,95.81,53.27,37.61,32.82,20.73,24.02,14.85,12.95,51.15,24.14,76.59,40.22,38.56,21.41,56.94
SPRING4157,46.98,150.56,33.67,78.84,68.72,82.61,90.74,52.64,38.03,31.99,17.98,24.62,14.3,12.72,48.28,21.04,70.46,41.55,35.25,19.93,53.32
SPRING4158,57.65,170.83,35.69,81.6,69.37,92.06,94.72,54.98,38.16,33.19,20.68,24.94,15.37,14.0,56.49,25.82,86.98,42.72,41.88,22.16,54.7
SPRING4163,80.6,166.3,39.41,101.02,88.41,112.39,105.32,65.77,43.06,38.4,22.86,29.2,17.5,13.07,55.69,26.06,82.58,42.86,40.46,27.89,56.06
SPRING4166,59.78,155.96,35.23,83.6,71.92,98.47,103.55,62.59,38.83,34.97,21.0,25.05,15.98,14.9,51.12,23.56,74.78,40.55,35.26,21.6,57.6
SPRING4167,60.29,158.59,35.73,84.54,79.0,96.95,98.39,59.51,42.46,35.5,20.1,23.3,14.81,13.96,51.59,23.06,75.11,43.91,38.76,22.98,55.32
SPRING4171,65.44,164.0,35.42,90.54,82.62,99.69,99.37,60.42,39.58,35.89,20.91,25.17,15.76,14.1,54.53,25.16,81.96,44.31,41.83,25.55,55.5
SPRING4175,48.97,153.57,32.82,79.19,64.86,85.03,88.67,54.22,37.19,35.62,20.06,22.28,14.54,12.16,51.37,23.66,73.28,44.03,35.29,21.79,55.54
SPRING4178,53.73,159.15,36.01,87.03,73.22,88.61,99.18,52.57,36.41,33.07,20.28,24.49,15.82,13.89,52.52,23.87,77.24,44.33,36.85,22.53,56.57
SPRING4179,63.77,158.73,36.09,87.2,79.79,98.4,101.22,59.66,40.45,38.34,22.69,24.93,15.21,14.22,53.92,24.3,80.33,37.68,39.08,24.35,54.39
SPRING4187,57.33,167.02,36.32,82.67,70.46,92.6,94.28,56.86,39.11,34.45,20.96,23.51,14.85,13.26,54.93,24.26,83.38,44.55,38.53,21.69,55.25
SPRING4188,64.55,171.45,36.62,86.18,73.1,95.04,99.76,57.98,40.27,36.81,21.48,25.54,15.77,13.21,57.01,26.59,89.38,45.1,43.25,23.65,57.4
SPRING4189,53.35,154.31,37.07,90.89,73.23,91.45,97.62,55.02,35.55,32.44,20.03,24.28,15.47,13.6,49.13,21.85,77.27,37.84,35.32,25.92,53.96
SPRING4192,55.45,160.37,34.74,82.24,71.89,91.61,96.61,56.48,38.9,33.39,21.3,24.1,15.63,13.27,53.42,23.33,78.69,44.65,36.6,21.66,55.23
SPRING4195,53.8,160.47,37.31,85.07,75.01,90.9,98.73,51.54,35.74,33.99,19.41,23.92,14.42,14.12,54.2,23.92,79.1,38.73,39.14,21.79,56.36
SPRING4198,72.62,153.79,39.82,102.13,87.25,105.11,104.34,63.92,45.98,41.8,22.36,28.22,16.39,13.79,49.38,21.45,72.96,35.39,35.17,28.42,57.96
SPRING4199,56.89,162.48,35.36,82.74,72.84,90.17,96.51,56.01,36.98,33.95,20.7,24.51,14.74,12.78,51.41,22.93,78.16,41.41,37.26,21.53,57.97
SPRING4200,63.51,169.84,39.4,82.84,75.59,93.47,105.38,57.96,37.74,33.61,20.65,25.7,15.72,14.94,57.12,24.43,83.31,44.11,42.53,22.43,55.61
SPRING4201,70.85,161.77,37.7,98.89,88.11,103.57,104.41,61.42,39.64,34.53,21.31,26.86,16.61,13.65,52.72,22.99,76.18,43.18,36.72,27.34,53.04
SPRING4202,74.67,173.51,36.4,92.05,77.8,105.98,97.8,65.11,45.2,36.62,20.49,25.16,15.6,13.44,56.86,26.26,85.98,42.08,42.41,25.94,56.55
SPRING4203,59.37,160.56,34.99,87.13,72.34,90.6,95.33,58.7,40.33,36.08,22.81,25.59,15.93,13.58,52.75,25.04,77.22,48.28,37.59,23.84,57.17
SPRING4204,61.97,165.9,40.45,89.87,75.37,95.13,102.93,57.65,40.03,34.25,21.07,25.5,15.3,14.39,54.31,25.42,82.64,43.63,37.86,24.06,56.93
SPRING4205,57.8,167.81,34.76,80.88,68.85,90.9,98.35,55.0,38.48,35.3,22.14,26.2,15.27,13.66,58.69,27.31,85.2,46.28,40.42,20.52,55.91
SPRING4215,60.56,156.8,38.19,88.65,78.8,94.78,99.53,59.2,38.8,36.27,21.86,26.57,15.98,14.25,49.98,22.19,73.59,42.13,35.21,24.16,52.41
SPRING4218,64.15,151.01,38.59,92.13,83.77,101.84,101.57,61.74,43.34,36.22,22.85,28.02,16.98,13.5,48.77,22.22,72.11,42.53,36.24,25.84,55.98
SPRING4219,65.73,157.09,35.93,93.89,75.48,99.64,99.87,64.1,42.37,35.91,22.94,25.68,15.7,12.97,53.06,23.8,75.58,41.87,39.29,24.58,53.15
SPRING4221,60.26,170.4,36.25,85.22,77.64,94.14,96.96,53.94,38.56,33.17,21.5,23.9,15.36,13.96,56.26,24.75,84.19,46.83,41.72,22.38,55.57
SPRING4226,65.79,150.4,38.41,98.21,84.54,102.52,102.38,61.23,41.14,36.02,21.03,27.38,15.83,13.57,50.02,22.72,71.52,37.16,34.47,27.36,54.1
SPRING4232,54.35,157.62,34.51,82.52,70.73,88.67,97.29,54.4,38.7,34.3,20.43,24.37,14.7,13.57,53.22,23.61,75.72,41.85,34.64,21.83,56.62
SPRING4235,62.26,161.79,35.54,91.5,79.29,98.4,98.04,59.43,41.09,34.45,20.18,24.89,15.68,13.12,54.8,24.66,80.36,40.81,38.75,24.67,54.5
SPRING4237,58.52,161.26,37.48,84.97,70.52,88.14,104.8,55.9,39.73,36.8,21.14,24.32,15.2,14.66,54.49,24.96,77.98,43.32,36.63,22.0,56.87
SPRING4239,65.84,163.28,36.2,89.39,75.45,98.21,99.06,62.19,42.33,38.43,21.76,26.4,15.33,13.05,53.52,25.56,76.58,49.06,36.88,23.99,55.8
SPRING4240,65.64,161.59,36.41,97.62,83.65,98.13,103.63,59.12,37.5,34.82,21.08,27.01,16.0,14.15,51.79,23.22,79.28,40.73,38.63,27.21,56.87
SPRING4241,49.64,157.04,33.63,81.53,65.44,83.74,92.58,52.75,36.95,35.25,20.0,25.22,15.12,12.8,50.13,23.34,76.96,41.53,36.77,20.81,53.45
SPRING4242,68.16,158.87,39.01,94.82,83.27,101.45,103.65,63.8,42.76,37.14,22.39,24.88,14.89,14.83,50.91,22.87,75.44,39.37,38.4,25.45,55.51
SPRING4243,63.0,166.78,39.08,89.56,76.33,92.95,102.03,57.67,37.99,35.65,22.35,26.09,15.86,14.13,54.09,24.66,80.33,45.08,37.11,22.58,55.49
SPRING4244,52.95,169.75,35.49,85.22,68.03,87.48,98.11,51.18,34.22,31.96,20.28,24.9,15.14,13.91,58.21,25.41,87.63,42.12,43.21,22.26,55.0
SPRING4246,52.14,156.01,34.85,83.44,67.75,87.44,94.37,56.27,36.84,33.74,20.38,24.5,15.0,12.41,49.83,21.52,73.59,41.27,34.7,22.82,55.19
SPRING4249,60.84,158.71,39.05,92.2,79.12,93.34,101.5,56.31,37.87,33.73,18.9,26.24,15.85,13.3,51.21,22.7,78.13,40.77,38.86,26.07,56.37
SPRING4250,45.64,152.58,32.47,81.36,63.99,82.18,93.65,52.36,34.79,31.05,18.48,22.69,13.43,13.58,49.99,22.28,72.86,43.24,34.96,21.56,53.74
SPRING4251,55.74,162.72,37.22,82.24,70.49,88.37,94.5,55.07,39.49,34.2,21.49,23.67,15.15,13.45,52.68,22.81,80.05,42.28,38.87,21.75,58.16
SPRING4252,52.97,162.78,33.79,77.2,69.08,90.37,95.1,56.9,37.12,33.59,18.77,21.78,13.72,13.87,54.07,24.68,81.29,45.88,38.55,20.96,54.92
SPRING4253,54.26,165.92,34.67,85.41,69.78,89.0,91.66,52.44,37.13,32.68,20.44,23.96,14.99,12.8,55.4,24.07,82.18,45.22,37.91,23.3,55.99
SPRING4255,55.57,169.24,35.92,78.91,70.74,89.64,100.51,53.22,37.66,34.3,20.28,24.77,15.04,13.98,57.32,26.65,86.15,47.99,41.38,20.9,54.93
SPRING4257,55.92,164.0,35.67,88.01,72.96,92.33,96.85,54.52,35.93,33.81,21.96,23.58,15.49,13.89,54.12,24.86,81.66,43.92,38.21,23.74,55.62
SPRING4258,75.94,175.13,36.83,94.86,84.15,103.2,106.18,61.95,42.48,37.36,22.82,26.41,16.11,15.31,57.86,26.74,85.3,46.41,41.65,24.74,57.54
SPRING4259,58.65,170.28,35.42,83.61,71.88,91.68,97.86,55.03,37.14,33.37,20.78,24.78,15.13,14.64,55.09,24.75,85.77,47.0,40.49,23.48,52.6
SPRING4260,60.98,171.05,35.58,83.48,72.01,92.58,100.74,57.82,38.83,35.44,21.36,24.56,15.18,15.13,55.24,26.43,82.21,47.59,40.51,22.66,56.05
SPRING4261,49.53,148.33,34.41,79.99,66.47,88.83,94.56,54.93,38.57,36.31,20.79,24.71,15.24,12.88,47.43,20.39,70.8,39.37,33.52,20.99,56.43
SPRING4262,49.96,154.72,34.76,81.7,68.13,87.18,91.44,52.39,36.75,33.49,21.54,26.17,15.96,14.11,50.79,24.19,76.5,41.73,34.88,21.89,55.65
SPRING4263,59.61,163.23,34.58,85.35,74.38,94.13,101.33,57.8,38.22,32.68,20.17,23.66,14.54,14.72,51.72,22.34,79.53,44.18,38.13,22.2,56.77
SPRING4265,65.47,161.94,35.14,87.64,75.19,95.29,101.19,61.22,44.82,40.49,23.51,25.37,16.09,14.15,54.8,24.8,78.57,44.02,38.6,23.2,56.51
SPRING4267,59.94,154.79,37.84,89.63,76.59,95.88,101.88,58.67,39.06,36.66,20.41,25.51,15.74,13.0,51.6,22.3,73.83,38.38,36.94,23.21,56.21
SPRING4268,88.31,161.15,37.82,107.53,106.7,112.45,108.2,71.35,47.92,41.82,16.99,27.7,16.96,13.97,56.28,25.17,76.61,39.14,41.19,30.11,55.93
SPRING4269,52.29,158.93,33.34,81.1,71.91,88.74,92.04,55.34,36.45,34.03,20.58,24.63,14.56,13.02,53.08,23.57,79.72,41.49,39.2,22.65,53.55
SPRING4271,48.42,155.49,33.11,78.8,65.17,85.81,91.63,52.7,35.56,31.99,19.77,23.19,13.88,13.05,49.88,21.88,74.11,41.46,34.79,21.06,54.34
SPRING4273,50.69,156.66,35.38,80.26,73.97,87.91,94.74,53.81,36.65,33.02,19.74,23.76,13.75,13.74,53.29,23.44,80.4,39.48,39.33,20.15,55.73
SPRING4275,58.77,165.27,35.66,85.15,75.62,93.82,99.36,56.71,37.16,34.3,20.95,24.7,15.33,14.42,55.66,23.97,84.86,39.58,41.69,22.38,54.17
SPRING4276,59.16,162.39,34.12,86.58,75.43,92.5,95.37,58.45,38.64,35.64,21.68,26.21,15.13,12.46,53.85,23.88,80.15,42.7,40.1,23.04,57.1
SPRING4277,55.19,163.82,36.36,85.32,67.98,86.5,100.34,54.38,37.21,34.56,20.94,24.45,15.12,14.44,54.52,23.44,80.27,43.96,39.27,22.51,55.3
SPRING4278,58.29,164.01,35.61,82.15,72.85,93.57,95.78,56.27,38.56,35.41,21.82,26.21,15.72,13.17,53.55,23.72,80.87,43.01,38.72,21.52,56.97
SPRING4281,79.17,153.52,43.11,109.86,96.5,110.49,115.1,64.4,42.49,36.93,21.51,27.83,17.38,14.21,50.3,23.1,72.27,41.6,37.03,30.41,55.24
SPRING4283,52.65,160.3,34.34,77.11,63.17,86.74,92.03,56.08,39.11,36.66,19.86,24.89,14.66,12.17,53.33,24.3,80.53,40.63,40.1,20.59,56.22
SPRING4285,48.32,152.81,34.53,78.73,69.67,85.78,92.42,52.48,34.74,31.13,19.18,24.25,14.84,12.59,46.74,20.7,71.78,42.95,36.48,21.0,54.14
SPRING4292,69.18,167.8,35.23,95.02,81.24,99.57,102.7,58.28,40.67,34.87,21.57,27.67,17.16,13.75,56.53,24.75,81.95,48.09,41.0,26.54,56.57
SPRING4298,63.39,154.88,35.15,92.86,80.5,100.05,106.08,59.59,38.93,35.3,20.37,25.96,15.86,13.26,51.67,22.42,72.86,40.25,38.3,23.13,56.05
SPRING4300,83.6,166.26,37.57,96.85,90.71,111.19,105.15,69.82,49.89,41.55,23.54,29.21,17.1,14.45,53.65,23.92,82.72,41.4,41.41,25.49,55.62
SPRING4301,58.64,155.07,36.19,87.93,76.64,96.04,95.11,59.17,39.93,36.97,21.63,25.38,15.88,13.45,48.12,23.11,71.58,41.2,35.61,23.55,53.64
SPRING4302,49.06,148.1,32.82,86.99,70.9,89.28,88.89,58.06,36.27,31.86,15.55,21.03,13.02,12.73,46.16,19.98,74.2,37.67,36.59,23.13,45.91
SPRING4305,106.35,155.03,44.11,135.44,122.3,125.1,122.77,68.95,46.64,43.65,23.07,32.17,18.66,13.91,54.93,25.01,67.19,43.91,35.62,38.38,54.77
SPRING4306,57.32,163.91,34.08,81.63,72.62,92.95,92.58,56.42,39.07,34.51,21.59,25.92,15.59,13.63,53.9,25.23,83.36,40.07,40.31,21.75,54.72
SPRING4308,55.6,165.73,35.72,81.75,70.91,89.39,98.41,52.19,36.61,34.95,21.15,24.94,15.04,13.48,55.46,24.51,83.51,44.72,41.59,22.16,53.57
SPRING4309,64.98,161.87,39.34,94.03,83.45,97.83,105.59,57.64,39.39,35.01,21.39,26.48,15.32,14.1,54.29,24.71,79.89,44.94,38.48,24.49,55.45
SPRING4310,71.79,168.6,37.69,89.16,82.34,101.63,103.44,63.69,45.88,40.08,23.76,26.4,15.48,15.18,53.99,25.55,80.88,46.6,38.95,23.67,56.13
SPRING4313,48.09,156.46,35.17,83.92,66.77,84.05,93.87,50.0,34.18,30.69,19.59,23.48,13.99,13.34,50.93,23.14,74.31,43.85,36.54,21.95,55.55
SPRING4315,60.97,159.1,35.83,84.07,70.96,93.43,94.88,61.62,42.31,37.73,22.79,25.87,15.66,12.63,51.68,23.98,74.29,43.01,37.02,22.13,55.39
SPRING4323,65.86,167.59,36.95,89.61,74.95,94.49,99.47,64.75,41.83,37.02,22.49,25.7,15.84,13.54,53.32,23.82,79.71,45.22,41.27,22.59,53.78
SPRING4325,56.06,162.6,35.04,79.91,69.58,89.78,97.87,57.02,37.97,36.87,21.36,25.72,15.21,13.44,56.59,24.44,83.17,42.74,41.23,21.16,54.59
SPRING4326,58.02,162.15,34.79,90.3,71.24,91.93,97.73,57.2,39.41,36.49,21.77,24.8,15.57,14.23,53.44,23.38,80.83,42.94,39.17,24.46,55.13
SPRING4327,51.09,160.03,36.21,83.82,67.71,86.08,96.36,51.76,36.7,32.13,19.36,25.57,15.16,12.89,51.97,23.48,79.05,43.28,38.95,21.7,54.78
SPRING4335,67.18,178.19,36.56,90.35,78.29,96.7,105.03,58.68,39.0,34.49,21.24,24.33,14.89,15.85,58.03,26.52,89.95,44.45,47.83,23.75,58.2
SPRING4339,53.36,161.22,36.7,86.66,74.36,87.42,102.08,52.37,33.56,30.11,19.38,24.3,15.29,14.98,54.71,24.58,79.45,41.43,42.27,22.88,55.26
SPRING4340,63.25,164.2,36.81,97.7,75.29,92.2,99.97,57.87,38.83,33.1,21.32,27.86,15.97,14.79,53.62,24.44,78.22,44.63,38.83,26.95,55.74
SPRING4341,61.25,163.3,34.98,82.06,74.32,94.51,97.57,57.23,41.93,37.86,24.41,26.27,15.06,13.02,55.33,23.29,80.95,43.17,39.44,21.15,57.46
SPRING4343,65.52,164.58,37.21,86.97,72.58,93.69,99.68,63.17,43.56,36.91,22.08,26.2,15.99,12.58,53.92,23.88,80.81,41.49,40.39,23.06,55.72
SPRING4348,54.46,163.81,35.85,82.15,68.14,90.08,97.04,54.08,36.74,34.62,21.38,24.53,14.63,13.25,53.58,23.49,78.86,41.85,39.54,21.11,58.02
SPRING4351,51.96,167.77,36.48,78.99,66.07,86.16,96.64,52.03,36.1,31.49,20.33,23.38,14.73,14.49,55.63,24.57,83.92,45.56,38.98,20.61,56.24
SPRING4354,54.3,166.11,34.46,82.85,69.05,87.82,91.78,55.11,36.57,32.65,21.09,24.89,15.26,13.21,54.02,24.49,82.67,43.79,40.6,22.03,56.85
SPRING4359,54.28,164.17,35.61,85.19,70.9,89.89,94.24,54.55,35.41,31.3,20.0,25.33,14.7,12.59,53.52,22.84,82.49,43.33,42.37,23.21,52.66
SPRING4360,62.91,161.41,35.13,91.15,76.64,96.6,98.5,59.44,41.73,35.98,20.95,25.02,15.64,13.17,50.98,23.41,80.34,42.87,41.02,24.93,55.9
SPRING4364,56.04,162.14,34.06,83.85,72.95,89.86,96.96,58.07,36.14,33.13,19.54,23.91,14.24,15.26,53.82,24.78,82.48,42.99,40.29,22.06,56.1
SPRING4365,62.8,166.39,36.98,89.13,75.62,96.56,97.86,61.22,41.27,35.81,21.53,26.08,15.32,12.89,54.74,24.29,82.88,40.9,40.08,23.2,56.0
SPRING4370,58.14,156.25,37.14,88.04,76.18,89.2,100.29,60.78,39.76,35.16,20.36,25.89,15.08,12.91,50.39,22.02,75.39,40.53,37.22,22.97,55.5
SPRING4371,55.45,167.23,37.02,80.6,74.79,89.3,97.33,52.75,35.66,30.73,20.38,24.89,15.4,12.16,57.76,25.0,85.03,45.99,42.21,21.16,54.05
SPRING4374,51.86,162.81,35.13,79.53,67.82,87.12,92.5,52.65,35.62,34.45,21.38,22.29,14.16,12.96,53.51,24.25,79.46,42.49,37.64,21.22,53.51
SPRING4376,55.22,152.04,35.07,82.74,68.02,90.0,94.1,60.63,39.73,37.49,21.54,23.9,15.02,12.5,48.55,21.84,70.91,40.74,35.02,21.26,54.19
SPRING4377,51.44,154.49,33.35,77.67,67.88,88.27,92.82,56.96,38.2,35.48,20.31,24.63,14.78,14.0,51.05,23.4,76.24,40.64,37.96,21.64,55.69
SPRING4382,85.0,157.9,39.85,119.43,103.53,115.94,112.31,66.41,41.33,37.62,23.63,27.13,16.72,13.82,52.7,23.22,76.38,40.94,40.34,33.3,54.54
SPRING4386,70.84,169.76,37.77,97.57,82.92,100.12,107.63,59.89,38.65,36.65,21.05,27.29,15.66,15.06,57.9,25.06,86.89,39.6,44.11,26.21,54.51
SPRING4388,52.23,153.9,34.04,80.37,72.9,92.09,95.42,56.14,37.17,32.98,19.52,22.64,14.07,14.04,49.96,22.68,74.24,38.03,36.44,21.58,54.66
SPRING4391,59.63,159.38,35.05,89.6,72.12,92.02,98.11,58.98,39.07,37.33,21.24,24.93,15.32,14.24,53.44,25.06,78.87,42.91,38.52,24.58,54.68
SPRING4392,54.35,159.09,35.7,84.59,68.71,85.87,98.43,54.11,39.89,35.41,21.2,25.43,15.5,15.11,53.69,25.01,77.55,41.82,37.6,23.16,55.02
